No,Category,earlier_stim,later_stim,conguency,orientation,instruction,corr_resp,Instruction_stim,early_position,late_position,distance,congruency,Image,Qustion,Response,CorrAns,Path,prac_block.thisRepN,prac_block.thisTrialN,prac_block.thisN,prac_block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,break1.thisRepN,break1.thisTrialN,break1.thisN,break1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,break2.thisRepN,break2.thisTrialN,break2.thisN,break2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,break3.thisRepN,break3.thisTrialN,break3.thisN,break3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,intro_1.started,intro_1.stopped,intro_2.started,intro2_resp.started,intro2_resp.keys,intro2_resp.rt,Intro_3.started,intro3_resp.started,intro3_resp.keys,intro3_resp.rt,pracintro.started,pracintro_resp.started,pracintro_resp.keys,pracintro_resp.rt,image.started,early.started,RESP.started,late.started,pracfeedback.started,pracfeedback.stopped,image.stopped,text_4.started,text_5.started,text_4.stopped,baselinerecord.started,intro_5.started,intro5_resp.started,intro5_resp.keys,intro5_resp.rt,main_image_2.started,etRecord.started,main_image_2.stopped,fix.started,fix.stopped,main_early.started,ct_resp.started,main_late.started,ct_resp.keys,ct_resp.corr,ct_resp.rt,intro.started,intro2_resp_2.started,intro2_resp_2.keys,intro2_resp_2.rt,fengjing.started,text.started,fengjing.stopped,text.stopped,key_resp.started,text_2.started,text_3.started,key_resp.keys,key_resp.corr,key_resp.rt,intro_6.started,intro5_resp_2.started,intro5_resp_2.keys,intro5_resp_2.rt,intro_3.started,intro2_resp_3.started,intro2_resp_3.keys,intro2_resp_3.rt,intro_7.started,intro2_resp_5.started,intro2_resp_5.keys,intro2_resp_5.rt,intro_4.started,intro2_resp_4.started,intro2_resp_4.keys,intro2_resp_4.rt,intro_8.started,intro2_resp_6.started,intro2_resp_6.keys,intro2_resp_6.rt,theend.started,theend.stopped,participant,session,date,expName,psychopyVersion,frameRate,
105,Week,星期二,星期五,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",3,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.6065319000045,1.0114580999943428,573.6094751999917,573.6927271000022,574.4925655999978,574.592511099996,574.592511099996,574.592511099996,right,1,0.9066054000140866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
128,Week,星期日,星期四,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.5365816999984,1.0127051000017673,576.5419495999959,576.6250411999936,577.4247944999952,577.5247716000013,577.5247716000013,577.5247716000013,right,1,0.9815773000009358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
30,Month,三月,六月,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",3,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.5357236999989,1.0115874000039184,579.5408593000029,579.6241007999924,580.4239202000026,580.5242097000009,580.5242097000009,580.5242097000009,down,1,4.478603700001258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
58,Month,十月 ,八月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.0302101999987,1.0126847999927122,586.038718900003,586.1219507999922,586.9217487999995,587.0216362999927,587.0216362999927,587.0216362999927,left,1,1.077663100004429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
46,Month,三月,二月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.131937099999,1.0134642000048188,589.1377133999922,589.2212307000009,590.0208473999955,590.1206571999937,590.1206571999937,590.1206571999937,left,0,0.8510544000018854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
47,Month,五月,二月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.0136271999945,1.0111975999898277,592.0200568,592.103529400003,592.9031443999993,593.0032303000044,593.0032303000044,593.0032303000044,left,1,0.6633874000108335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
122,Week,星期五,星期日,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",2,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.6928180999967,1.014676100006909,595.7020673999941,595.7855204999942,596.5853078999935,596.6853602000047,596.6853602000047,596.6853602000047,down,1,0.982217099997797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
31,Month,七月,十一月 ,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",4,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.6944708999945,1.01146080000035,598.7012834999914,598.7845981999999,599.5840901000047,599.6841724999977,599.6841724999977,599.6841724999977,down,1,0.7579508000053465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
69,Month,十一月 ,九月 ,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.4796375000005,1.0111187000002246,601.4835625999985,601.5669239999988,602.366640799999,602.4667526999983,602.4667526999983,602.4667526999983,down,1,0.8881881999986945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
43,Month,五月,三月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.3896814000036,1.0143074999941746,605.3989879000001,605.4824283000053,606.2819901000039,606.3819974999933,606.3819974999933,606.3819974999933,left,0,1.468913300006534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
38,Month,五月,六月,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",1,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.8923013000021,1.0111031999986153,608.8979630999966,608.9810142999922,609.7807487999962,609.8809708000044,609.8809708000044,609.8809708000044,down,1,0.8011044000013499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
143,Week,星期日,星期五,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.7235379000049,1.0148607000010088,611.7303613999975,611.8135787999927,612.613262999992,612.7132118000009,612.7132118000009,612.7132118000009,down,1,1.3128869999927701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
149,Week,星期五,星期四,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.0571898000053,1.0131717000040226,615.0625337999954,615.1457579999988,615.9454661999916,616.0455580999987,616.0455580999987,616.0455580999987,up,1,3.6535983000067063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
68,Month,三月,二月,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.7397360000032,1.0116634000005433,620.743938700005,620.8273657999962,621.6268247999978,621.7269412000023,621.7269412000023,621.7269412000023,down,1,1.0675502000085544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
12,Month,二月,四月,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",2,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.8418721000053,1.010264399999869,623.8428763999982,623.9262699999963,624.7258931999968,624.8260900000023,624.8260900000023,624.8260900000023,right,1,0.8008089000068139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
47,Month,九月 ,七月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.6776783999958,1.0117281999991974,626.6919928999996,626.7587034000026,627.5584140999999,627.6583796999912,627.6583796999912,627.6583796999912,right,1,0.993470300003537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
8,Month,八月,十二月,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",4,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.6859141000023,1.0100259000028018,629.6910448999988,629.7743259999988,630.5740727999946,630.674156299996,630.674156299996,630.674156299996,right,0,2.617050200002268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
61,Month,七月,六月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.3332773000002,1.0133248000056483,634.3396616999962,634.4228719999956,635.2224455999967,635.3224327999924,635.3224327999924,635.3224327999924,right,0,1.0407705000106944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
11,Month,一月,三月,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",2,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.393047599995,0.9992727999924682,637.4051450999978,637.4884628,638.2881427999964,638.3881063000008,638.3881063000008,638.3881063000008,right,1,0.7919879999972181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
43,Month,七月,三月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",4,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.2115647000028,1.011589499990805,640.2207295999979,640.3039734000049,641.1038970999944,641.204052999994,641.204052999994,641.204052999994,left,1,1.095540100010112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
122,Week,星期五,星期六,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",1,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.3271794000029,1.013888000001316,643.3363967000041,643.4198510999995,644.2196599000017,644.3195951999951,644.3195951999951,644.3195951999951,down,1,2.07530090000364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
79,Month,十一月 ,九月 ,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.4304590999964,1.0099780000018654,647.4353834999929,647.5183716000029,648.3181288999913,648.4182145999948,648.4182145999948,648.4182145999948,up,1,0.656970200012438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
76,Month,十一月 ,十月 ,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.1147535999917,1.0116844000003766,650.1177804000035,650.2010051999969,651.0007761000015,651.1007822999964,651.1007822999964,651.1007822999964,down,1,1.1265756000066176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
50,Month,七月,六月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.2548089000047,0.9990949000057299,653.2664753999998,653.3500480999937,654.1495449999929,654.249670899997,654.249670899997,654.249670899997,right,1,1.041963499999838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
64,Month,四月,一月,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.3322315999976,1.0105344999901718,656.3321985999937,656.4154835999943,657.2152770999965,657.3152279999922,657.3152279999922,657.3152279999922,down,0,0.6228876000095624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
32,Month,十月 ,十一月 ,,Vert,early,up,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",1,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.973834999997,1.0140074999944773,658.9815071000048,659.0647666000004,659.8645090999926,659.9643534999923,659.9643534999923,659.9643534999923,up,1,1.3115034000074957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
38,Month,十月 ,六月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",4,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,28,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.3010932000034,1.014476399999694,662.3134535999998,662.3969108000019,663.1964795999957,663.2965675000014,663.2965675000014,663.2965675000014,left,0,2.5071610000013607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
50,Month,六月,二月,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",4,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.8400255000015,1.0117579999932786,666.8452630999964,666.9287531000009,667.7283855999995,667.828409099995,667.828409099995,667.828409099995,down,1,1.0697517999942647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
133,Week,星期五,星期二,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,30,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.9411915999954,1.0119129000086104,669.9442285999976,670.027612299993,670.8276587,670.9274818999984,670.9274818999984,670.9274818999984,left,1,0.99639160001243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
47,Month,十一月 ,七月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",4,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,31,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.9534764999989,1.0114614000049187,672.960044099993,673.0432779999974,673.843083899992,673.9431711999932,673.9431711999932,673.9431711999932,left,1,0.763569800008554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
42,Month,九月 ,六月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.7377573999984,1.011877299999469,675.7424000000028,675.8257963999931,676.6253525999928,676.7254414000054,676.7254414000054,676.7254414000054,right,1,0.8369474999926751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
9,Month,九月 ,十月 ,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",1,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.6041442999995,1.0116018000117037,678.6080972999916,678.6916311999958,679.4913783999946,679.5912090999918,679.5912090999918,679.5912090999918,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
3,Month,三月,五月,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",2,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.6159020999912,1.00927710000542,685.6227100999968,685.6891844000056,686.4889400999964,686.5891338999936,686.5891338999936,686.5891338999936,left,1,0.8937719999958063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
118,Week,星期一,星期三 ,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",2,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,35,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.5183684999938,1.0115428999997675,688.5214764999982,688.6049973000045,689.4045981999952,689.5045775000035,689.5045775000035,689.5045775000035,down,1,0.993689600014477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
33,Month,十一月 ,十二月,,Vert,early,up,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",1,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,36,36,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.532394599999,1.0120660999964457,691.5371174000029,691.6205918999913,692.4203215000016,692.5204538999969,692.5204538999969,692.5204538999969,up,1,1.0017688000079943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
36,Month,八月,四月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",4,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,37,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.5624526000029,1.0115515000070445,694.5696736999962,694.6531042999995,695.4527683000051,695.5527588999976,695.5527588999976,695.5527588999976,right,1,0.794687800007523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
107,Week,星期四,星期五,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",1,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,38,38,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.3785713999969,1.0149729999975534,697.3853065000003,697.4687845000008,698.2685079999937,698.3684419999918,698.3684419999918,698.3684419999918,right,1,0.7617584000108764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
107,Week,星期四,星期日,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",3,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,39,39,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.1604243000038,1.012304599993513,700.1676485999924,700.2511240000022,701.0510961999971,701.1507794999925,701.1507794999925,701.1507794999925,right,1,1.1084546000056434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
119,Week,星期二,星期四,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",2,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40,40,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.2915536999935,1.011942299999646,703.2999304999976,703.3833855999983,704.1832204999955,704.2831657999923,704.2831657999923,704.2831657999923,down,1,1.70385730000271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
136,Week,星期六,星期五,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,41,41,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.0206824000052,0.9990460999979405,707.0321909000049,707.1154594999971,707.9153016999917,708.0150758999953,708.0150758999953,708.0150758999953,left,1,1.0922743999981321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
106,Week,星期三 ,星期五,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",2,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,42,42,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.1351581999916,1.0157421999901999,710.1478696999984,710.2310367000027,711.0307523999945,711.1310870000016,711.1310870000016,711.1310870000016,right,1,0.640322000006563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
57,Month,五月,一月,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",4,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43,43,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.804702399997,1.0143666999938432,713.8132712999941,713.896433300004,714.6963874999929,714.7963558000047,714.7963558000047,714.7963558000047,up,1,1.0941571000003023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
55,Month,七月,五月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,44,44,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.924156699999,1.0102856000012252,716.9287771999952,717.0122561000026,717.8120845999947,717.9117638000025,717.9117638000025,717.9117638000025,left,1,4.395888700004434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2023-11-16_14h12.06.201,ETproject_Chi_2023.1.1,2023.1.1,60.050250050874325,
