No,Category,earlier_stim,later_stim,conguency,orientation,instruction,corr_resp,Instruction_stim,early_position,late_position,distance,congruency,Image,Qustion,Response,CorrAns,Path,prac_block.thisRepN,prac_block.thisTrialN,prac_block.thisN,prac_block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,break1.thisRepN,break1.thisTrialN,break1.thisN,break1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,break2.thisRepN,break2.thisTrialN,break2.thisN,break2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,break3.thisRepN,break3.thisTrialN,break3.thisN,break3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,intro_1.started,intro_1.stopped,intro_2.started,intro2_resp.started,intro2_resp.keys,intro2_resp.rt,Intro_3.started,intro3_resp.started,intro3_resp.keys,intro3_resp.rt,pracintro.started,pracintro_resp.started,pracintro_resp.keys,pracintro_resp.rt,image.started,early.started,RESP.started,late.started,pracfeedback.started,pracfeedback.stopped,text_4.started,text_4.stopped,text_5.started,baselinerecord.started,intro_5.started,intro5_resp.started,intro5_resp.keys,intro5_resp.rt,main_image_2.started,etRecord.started,main_image_2.stopped,fix.started,fix.stopped,main_early.started,ct_resp.started,main_late.started,ct_resp.keys,ct_resp.corr,ct_resp.rt,intro.started,intro2_resp_2.started,intro2_resp_2.keys,intro2_resp_2.rt,fengjing.started,text.started,fengjing.stopped,text.stopped,key_resp.started,text_2.started,text_3.started,key_resp.keys,key_resp.corr,key_resp.rt,intro_6.started,intro5_resp_2.started,intro5_resp_2.keys,intro5_resp_2.rt,intro_3.started,intro2_resp_3.started,intro2_resp_3.keys,intro2_resp_3.rt,intro_7.started,intro2_resp_5.started,intro2_resp_5.keys,intro2_resp_5.rt,intro_4.started,intro2_resp_4.started,intro2_resp_4.keys,intro2_resp_4.rt,intro_8.started,intro2_resp_6.started,intro2_resp_6.keys,intro2_resp_6.rt,theend.started,theend.stopped,participant,session,date,expName,psychopyVersion,frameRate,
61,Month,七月,六月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.9138353000162,1.0123998000053689,670.9225326000014,671.0059897000319,671.8056905000121,671.9056059000432,671.9056059000432,671.9056059000432,left,1,1.2226175999967381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
55,Month,七月,五月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.161505200027,1.0120770000503398,674.1715275000315,674.254876400053,675.0544728000532,675.1544866000186,675.1544866000186,675.1544866000186,left,1,1.3250655999872833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
118,Week,星期一,星期三 ,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",2,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.5152873000479,1.0113593999994919,677.5203823000193,677.6038029000047,678.4035231000162,678.5033307000413,678.5033307000413,678.5033307000413,down,1,1.320285999972839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
136,Week,星期六,星期五,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.8624297000351,1.011541300045792,680.8692328000325,680.9525096000289,681.7523629000061,681.8522237000288,681.8522237000288,681.8522237000288,left,1,1.3330375999794342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
31,Month,七月,十一月 ,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",4,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.2094113000203,1.0120789000065997,684.2180672000395,684.3016416000319,685.1011218000203,685.2010946000228,685.2010946000228,685.2010946000228,down,1,0.927212199952919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
47,Month,九月 ,七月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.1653162000002,1.0115710999816656,687.1670859000296,687.2505032000481,688.0501033000182,688.1501736000064,688.1501736000064,688.1501736000064,right,1,0.8827282999991439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
79,Month,十一月 ,九月 ,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.0609733000165,1.0111482999636792,690.0660518000368,690.1495244000107,690.9492433000123,691.0491416000295,691.0491416000295,691.0491416000295,up,1,1.0625316000077873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
30,Month,三月,六月,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",3,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.1460060000536,1.0119526000344194,693.1486061000032,693.2318702000193,694.0315727000125,694.1315920000197,694.1315920000197,694.1315920000197,down,1,1.4199488000012934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
47,Month,五月,二月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.5852584000095,1.0152779999771155,697.5971103000338,697.6803431000444,698.4801776000531,698.5801422000513,698.5801422000513,698.5801422000513,left,1,0.8353015000466257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
76,Month,十一月 ,十月 ,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.4555869000033,1.015386999992188,700.462903800013,700.546206500032,701.3460262000444,701.4458546000533,701.4458546000533,701.4458546000533,down,1,1.906943499983754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
33,Month,十一月 ,十二月,,Vert,early,up,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",1,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.3863890000503,1.012555200024508,704.3949672000017,704.4782089000219,705.2778507000185,705.378101600043,705.378101600043,705.378101600043,up,1,1.2942466999520548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
38,Month,五月,六月,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",1,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.7076310000266,1.0102236000238918,707.7104467000463,707.7937951000058,708.5936281000031,708.693512900034,708.693512900034,708.693512900034,up,0,1.1865518999984488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
149,Week,星期五,星期四,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.9202465999988,1.0116854999796487,710.9260601000278,711.0093724000035,711.8089851000113,711.908972300007,711.908972300007,711.908972300007,up,1,1.5789558999822475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
52,Month,八月,四月,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",4,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.5195516000385,1.013612499984447,714.5250521000125,714.6080969000468,715.4078985000378,715.5078555000364,715.5078555000364,715.5078555000364,down,1,0.932015499973204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
127,Week,星期四,星期三 ,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.468428799999,1.0108302000444382,717.4737464000355,717.5572025000001,718.3569980000029,718.4571644000243,718.4571644000243,718.4571644000243,right,1,1.1192755000083707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
3,Month,三月,五月,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",2,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.613669900049,1.0132816000259481,720.6228528000065,720.7061563000316,721.50594860001,721.6061309000361,721.6061309000361,721.6061309000361,left,1,0.7298440999584273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
107,Week,星期四,星期日,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",3,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.3710023000021,1.0110678999917582,723.3718594000093,723.4552304000244,724.2549933000118,724.3549567000009,724.3549567000009,724.3549567000009,right,1,1.1179843999561854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
52,Month,十月 ,七月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.514433400007,1.0127008999697864,726.5208292000461,726.6043143999996,727.4038887000061,727.5038979000528,727.5038979000528,727.5038979000528,right,0,1.215818400029093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
11,Month,一月,三月,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",2,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.7471900000237,1.0112588999909349,729.7531137000187,729.8365163000417,730.6362977999961,730.736166800023,730.736166800023,730.736166800023,right,1,0.6798329000012018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
36,Month,八月,四月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",4,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.446639700036,1.0153614999726415,732.4522479000152,732.5357170000207,733.3353177999961,733.4352191000362,733.4352191000362,733.4352191000362,right,1,0.8686420999583788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
50,Month,七月,六月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.346482300025,0.9990274999872781,735.3512822000193,735.4347783999983,736.2343847000157,736.3343619000516,736.3343619000516,736.3343619000516,right,1,1.1380544999847189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
42,Month,九月 ,六月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.5038390000118,1.0153194000013173,738.5168828000315,738.6003365000361,739.3999255000381,739.5000553000136,739.5000553000136,739.5000553000136,right,1,0.8762096000136808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
58,Month,十月 ,八月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.4201824000338,1.0095008999924175,741.4325622000033,741.4992476000334,742.298966500035,742.3990908000269,742.3990908000269,742.3990908000269,left,1,0.9852193999686278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
122,Week,星期五,星期六,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",1,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.4238791000098,1.0123779000132345,744.4316927000182,744.5149452000041,745.3148781000054,745.414785400033,745.414785400033,745.414785400033,down,1,2.4254406999680214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
69,Month,十一月 ,九月 ,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.8803610000177,1.011637499963399,748.8802907000063,748.963467900001,749.7632639000076,749.8632730999961,749.8632730999961,749.8632730999961,down,1,0.9928440000512637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
57,Month,五月,一月,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",4,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.901426299999,1.0106293000280857,751.9124053000123,751.9793463000096,752.7789309000364,752.8788293999969,752.8788293999969,752.8788293999969,up,1,1.23284190002596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
68,Month,三月,二月,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,28,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.144430400047,1.0114081000210717,755.1449145000079,755.2281684000045,756.0278061000281,756.127895200043,756.127895200043,756.127895200043,down,1,1.0159756999928504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
8,Month,八月,十二月,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",4,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.1703271000297,1.0113074000109918,758.1773075000383,758.2604131000116,759.0601295000524,759.1601046000142,759.1601046000142,759.1601046000142,left,1,0.8236412999685854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
51,Month,七月,三月,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",4,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,30,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.0151202999987,1.015548099996522,761.0261314000236,761.1094212000025,761.9092897000373,762.0091933000367,762.0091933000367,762.0091933000367,down,1,1.2870849999599159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
119,Week,星期二,星期四,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",2,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,31,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.3345131000387,0.9992623000289313,764.341637900041,764.4252968000364,765.224904200004,765.3250052000512,765.3250052000512,765.3250052000512,down,1,1.027595299994573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
38,Month,十月 ,六月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",4,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.3803938000347,0.999355599982664,767.3906581000192,767.4742037000251,768.273839600035,768.3736866000108,768.3736866000108,768.3736866000108,right,1,0.8355911000398919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
43,Month,五月,三月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.2442462000181,0.9990205999929458,770.2565513000009,770.339813700004,771.1394610000425,771.2395813000039,771.2395813000039,771.2395813000039,right,1,1.009099500020966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
107,Week,星期四,星期五,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",1,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.2812511000084,1.0151127999997698,773.2887737000128,773.3721348000108,774.1719495000434,774.2718407000066,774.2718407000066,774.2718407000066,right,1,1.3766439000028186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
32,Month,五月,八月,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",3,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,35,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.6772241000435,1.0153479999862611,776.6876198000391,776.770949000027,777.5707077000407,777.6706988000078,777.6706988000078,777.6706988000078,down,1,1.5531719000427984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
32,Month,十月 ,十一月 ,,Vert,early,up,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",1,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,36,36,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.2645038000192,1.0119722000090405,780.2697017000173,780.3534406000399,781.1530621999991,781.2530300000217,781.2530300000217,781.2530300000217,up,1,1.0672819999745116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
15,Month,七月,十一月 ,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",4,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,37,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.3614691999974,1.0123204999836162,783.3687239999999,783.452342500037,784.2519956000033,784.351781400037,784.351781400037,784.351781400037,right,1,1.0477832999895327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
64,Month,四月,一月,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,38,38,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.4216864000191,1.0158655000268482,786.434532000043,786.5178627000423,787.3176088000182,787.4176712000044,787.4176712000044,787.4176712000044,up,1,1.1906925999792293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
47,Month,十一月 ,七月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",4,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,39,39,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.646559100016,1.0118777999887243,789.6499613000196,789.7335065000225,790.5332276000408,790.6333469000529,790.6333469000529,790.6333469000529,left,1,0.806957200053148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
133,Week,星期五,星期二,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40,40,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.4717211000388,1.015098100004252,792.4823555000476,792.565791400033,793.3654579000431,793.4653997000423,793.4653997000423,793.4653997000423,left,1,0.8471369999460876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
9,Month,九月 ,十月 ,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",1,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,41,41,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.3468344000285,1.0134337999625131,795.3481171000167,795.4317005000194,796.231482400035,796.331268400012,796.331268400012,796.331268400012,left,1,0.8767740000039339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
105,Week,星期二,星期五,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",3,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.2420799000538,1.0112812999868765,798.2473919000477,798.3307157000527,799.1302972999983,799.2303123000311,799.2303123000311,799.2303123000311,right,1,0.7537866000202484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
50,Month,六月,二月,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",4,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43,43,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0297477000277,1.0115649999934249,801.029641900037,801.113141000038,801.9126807000139,802.012938000029,802.012938000029,802.012938000029,down,1,1.019598999992013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
106,Week,星期三 ,星期五,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",2,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,44,44,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.0754502000054,1.0113152000121772,804.0786569000338,804.1619769000099,804.9616418000078,805.0617153000203,805.0617153000203,805.0617153000203,right,1,1.1223369999788702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
43,Month,七月,三月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",4,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,45,45,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.2210742000025,1.0115275999996811,807.2278515000362,807.3110604000394,808.1106303000124,808.2105950000114,808.2105950000114,808.2105950000114,left,1,0.813714699994307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2023-11-21_16h21.36.433,ETproject_Chi_2023.1.1,2023.1.1,60.015688101552,
