No,Category,earlier_stim,later_stim,conguency,orientation,instruction,corr_resp,Instruction_stim,early_position,late_position,distance,congruency,Image,Qustion,Response,CorrAns,Path,prac_block.thisRepN,prac_block.thisTrialN,prac_block.thisN,prac_block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,break1.thisRepN,break1.thisTrialN,break1.thisN,break1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,break2.thisRepN,break2.thisTrialN,break2.thisN,break2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,break3.thisRepN,break3.thisTrialN,break3.thisN,break3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,intro_1.started,intro_1.stopped,intro_2.started,intro2_resp.started,intro2_resp.keys,intro2_resp.rt,Intro_3.started,intro3_resp.started,intro3_resp.keys,intro3_resp.rt,pracintro.started,pracintro_resp.started,pracintro_resp.keys,pracintro_resp.rt,image.started,early.started,RESP.started,late.started,pracfeedback.started,pracfeedback.stopped,image.stopped,text_4.started,text_5.started,text_4.stopped,baselinerecord.started,intro_5.started,intro5_resp.started,intro5_resp.keys,intro5_resp.rt,main_image_2.started,etRecord.started,main_image_2.stopped,fix.started,fix.stopped,main_early.started,ct_resp.started,main_late.started,ct_resp.keys,ct_resp.corr,ct_resp.rt,intro.started,intro2_resp_2.started,intro2_resp_2.keys,intro2_resp_2.rt,fengjing.started,text.started,fengjing.stopped,text.stopped,key_resp.started,text_2.started,text_3.started,key_resp.keys,key_resp.corr,key_resp.rt,intro_6.started,intro5_resp_2.started,intro5_resp_2.keys,intro5_resp_2.rt,intro_3.started,intro2_resp_3.started,intro2_resp_3.keys,intro2_resp_3.rt,intro_7.started,intro2_resp_5.started,intro2_resp_5.keys,intro2_resp_5.rt,intro_4.started,intro2_resp_4.started,intro2_resp_4.keys,intro2_resp_4.rt,intro_8.started,intro2_resp_6.started,intro2_resp_6.keys,intro2_resp_6.rt,theend.started,theend.stopped,participant,session,date,expName,psychopyVersion,frameRate,
47,Month,五月,二月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.195459600538,1.0127166006714106,779.2053290000185,779.2887703999877,780.0884785000235,780.1883369004354,780.1883369004354,780.1883369004354,left,1,1.1406767992302775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
76,Month,十一月 ,十月 ,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.3731441004202,1.0108643993735313,782.3877271004021,782.4543189005926,783.2540749004111,783.3541093003005,783.3541093003005,783.3541093003005,down,1,0.8164309002459049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
63,Month,十一月 ,七月,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",4,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.1965810004622,1.0120189003646374,785.2032917002216,785.2868125997484,786.0864741997793,786.1864272002131,786.1864272002131,786.1864272002131,up,1,0.846534600481391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
57,Month,五月,一月,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",4,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.0594380004331,1.0132954996079206,788.0690067000687,788.1524405004457,788.9521414004266,789.0522969998419,789.0522969998419,789.0522969998419,up,1,0.8777353996410966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
42,Month,九月 ,六月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.9592367997393,1.015348999761045,790.968329500407,791.0515288002789,791.8511998001486,791.9512280998752,791.9512280998752,791.9512280998752,right,1,0.9057563999667764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
122,Week,星期五,星期日,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",2,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.894148199819,1.0124553004279733,793.9005228001624,793.9839810002595,794.7835614997894,794.883596399799,794.883596399799,794.883596399799,down,1,1.182777900248766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
79,Month,十一月 ,九月 ,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.0911686001346,1.0143375005573034,797.099373199977,797.1828343002126,797.9826051006094,798.0825049001724,798.0825049001724,798.0825049001724,up,1,0.8797124996781349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
52,Month,八月,四月,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",4,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.9928158000112,1.0113564999774098,799.9985041003674,800.0818095998839,800.8815933000296,800.9815245000646,800.9815245000646,800.9815245000646,down,1,0.6518596997484565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
119,Week,星期二,星期四,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",2,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.6750060003251,1.0125791002064943,802.68092110008,802.7645262004808,803.5640139998868,803.6640416001901,803.6640416001901,803.6640416001901,down,1,0.6658701002597809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
38,Month,五月,六月,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",1,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.3568417998031,1.0103585999459028,805.3633773997426,805.4467588001862,806.2465738998726,806.3464492997155,806.3464492997155,806.3464492997155,down,1,1.8792179999873042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
107,Week,星期四,星期日,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",3,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.2532724998891,1.0134060997515917,809.2622292004526,809.3454839000478,810.145352399908,810.245316600427,810.245316600427,810.245316600427,right,1,1.411880699917674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
43,Month,七月,三月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",4,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.6877246005461,1.0111090997233987,812.694301799871,812.7777249999344,813.5774455005303,813.6775182997808,813.6775182997808,813.6775182997808,left,1,1.0274496003985405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
31,Month,七月,十一月 ,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",4,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.7336857998744,1.0118634002283216,815.7432679003105,815.8265770999715,816.6264431001619,816.7264846004546,816.7264846004546,816.7264846004546,down,1,0.6753151994198561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
136,Week,星期六,星期五,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.4368278002366,1.0100288996472955,818.4423130005598,818.5259423004463,819.3255161000416,819.4255098002031,819.4255098002031,819.4255098002031,left,1,0.9850110989063978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
43,Month,五月,三月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.4598904000595,1.0115590002387762,821.4748929999769,821.5414025997743,822.341159099713,822.4411319000646,822.4411319000646,822.4411319000646,right,1,0.9125061994418502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
51,Month,七月,三月,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",4,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.3777354005724,1.0151792000979185,824.3905068999156,824.4738640999421,825.2735834997147,825.3734653005376,825.3734653005376,825.3734653005376,down,1,0.9718782994896173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
50,Month,六月,二月,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",4,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.3810160998255,1.0129968002438545,827.3893673997372,827.4727793000638,828.2725800005719,828.3725813999772,828.3725813999772,828.3725813999772,down,1,0.941312700510025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
50,Month,七月,六月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.346779900603,1.0120355999097228,830.3551027998328,830.4385286998004,831.2382005006075,831.3382317004725,831.3382317004725,831.3382317004725,right,1,1.4237867994233966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
68,Month,三月,二月,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.7937692003325,1.0138940000906587,833.8041091999039,833.8873925004154,834.6871011005715,834.7872067000717,834.7872067000717,834.7872067000717,down,1,1.133746199309826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
8,Month,八月,十二月,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",4,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.956762900576,1.0152580998837948,836.9696355005726,837.0529720000923,837.8525859005749,837.9529112000018,837.9529112000018,837.9529112000018,left,1,1.0891410000622272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
107,Week,星期四,星期五,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",1,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.0835929997265,1.0146634001284838,840.0857140999287,840.1688700001687,840.9686526004225,841.0685724001378,841.0685724001378,841.0685724001378,right,1,1.0777415996417403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
58,Month,十月 ,八月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.178754100576,1.0144956996664405,843.1845835000277,843.2677881000564,844.067613299936,844.1677345000207,844.1677345000207,844.1677345000207,left,1,0.8106583999469876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
47,Month,九月 ,七月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.0169063005596,1.0105204991996288,846.0168741000816,846.1002620002255,846.8999744998291,846.9998630005866,846.9998630005866,846.9998630005866,right,1,1.153804300352931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
69,Month,十一月 ,九月 ,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.187921400182,1.014525500126183,850.1989756003022,850.2821348998696,851.0819546002895,851.1819660002366,851.1819660002366,851.1819660002366,down,1,1.2434807000681758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
9,Month,九月 ,十月 ,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",1,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.4571398999542,1.0110020004212856,853.4644959997386,853.5477090999484,854.3475000998005,854.4473719997332,854.4473719997332,854.4473719997332,left,1,1.4733039997518063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
30,Month,三月,六月,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",3,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.9610918005928,1.011634400114417,856.9633069997653,857.0467889001593,857.8464246001095,857.9464330999181,857.9464330999181,857.9464330999181,down,1,0.7434470998123288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
12,Month,二月,四月,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",2,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,28,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.7235366003588,1.0109895002096891,859.7291788002476,859.8125005001202,860.6122203003615,860.7119255000725,860.7119255000725,860.7119255000725,right,1,0.8186122002080083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
15,Month,七月,十一月 ,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",4,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.56595559977,1.0156228002160788,862.5780929997563,862.6615273002535,863.4612386999652,863.5610456997529,863.5610456997529,863.5610456997529,right,1,0.9045564001426101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
33,Month,十一月 ,十二月,,Vert,early,up,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",1,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.5025315005332,1.0148419998586178,865.5106461998075,865.593887200579,866.3934752000496,866.4934767000377,866.4934767000377,866.4934767000377,up,1,1.13247639965266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
64,Month,四月,一月,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,31,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.6518988003954,1.0146685997024179,868.6593976998702,868.7428831001744,869.5425335997716,869.6424796003848,869.6424796003848,869.6424796003848,up,1,1.3996716998517513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
105,Week,星期二,星期五,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",3,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.0639915000647,1.015641000121832,872.0750927999616,872.1583309005946,872.9581639003009,873.0581985004246,873.0581985004246,873.0581985004246,right,1,1.4626334998756647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
122,Week,星期五,星期六,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",1,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.5498751001433,1.012475099414587,875.5573749002069,875.6404475001618,876.4403621004894,876.5401897998527,876.5401897998527,876.5401897998527,down,1,1.053137299604714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
61,Month,七月,六月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.6331353001297,1.0104810995981097,878.6395477997139,878.7228621998802,879.5224927999079,879.6224359003827,879.6224359003827,879.6224359003827,left,1,2.0264387000352144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
52,Month,十月 ,七月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,35,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.6801958000287,1.011995299719274,882.6884564999491,882.7714360998943,883.5712395003065,883.6711226003245,883.6711226003245,883.6711226003245,left,1,1.3382979994639754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
127,Week,星期四,星期三 ,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,36,36,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.0473245000467,1.0157968001440167,886.0537144001573,886.1370700998232,886.9368384005502,887.0367747005075,887.0367747005075,887.0367747005075,right,1,1.7329911002889276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
38,Month,十月 ,六月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",4,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,37,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.7939701005816,1.0116058001294732,889.802730999887,889.8857319997624,890.6856276001781,890.7854572003707,890.7854572003707,890.7854572003707,right,1,2.6961650997400284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
55,Month,七月,五月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,38,38,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.5103617003188,0.9991637002676725,894.5176774002612,894.6009537000209,895.4005967006087,895.5006323000416,895.5006323000416,895.5006323000416,left,1,1.5811908999457955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
106,Week,星期三 ,星期五,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",2,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,39,39,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.1102605005726,1.0107610998675227,898.1163236005232,898.1997722005472,898.9994328999892,899.0993771003559,899.0993771003559,899.0993771003559,right,1,1.022850999608636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
32,Month,十月 ,十一月 ,,Vert,early,up,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",1,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40,40,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.161479100585,1.0111092999577522,901.165434599854,901.2488598003983,902.0485203005373,902.1486034002155,902.1486034002155,902.1486034002155,up,1,1.2613599002361298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
143,Week,星期日,星期五,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,41,41,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.4421894997358,1.0098563004285097,904.4476455999538,904.5310297003016,905.3307653004304,905.4306755000725,905.4306755000725,905.4306755000725,down,1,1.2341366996988654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
11,Month,一月,三月,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",2,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,42,42,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.7099063005298,1.0102219991385937,907.7133061001077,907.7966419002041,908.596288099885,908.6962655996904,908.6962655996904,908.6962655996904,right,1,1.1848162990063429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
36,Month,八月,四月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",4,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43,43,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.9248141003773,1.012108700349927,910.9288475997746,911.0120580000803,911.8121132999659,911.911775900051,911.911775900051,911.911775900051,right,1,1.073998199775815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
46,Month,三月,二月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,44,44,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.0193188004196,1.0119639998301864,914.0279745999724,914.111160799861,914.9108709003776,915.0107982996851,915.0107982996851,915.0107982996851,right,1,0.8469954002648592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2023-11-10_14h51.42.577,ETproject_Chi_2023.1.1,2023.1.1,60.0628736516048,
