No,Category,earlier_stim,later_stim,conguency,orientation,instruction,corr_resp,Instruction_stim,early_position,late_position,distance,congruency,Image,Qustion,Response,CorrAns,Path,prac_block.thisRepN,prac_block.thisTrialN,prac_block.thisN,prac_block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,break1.thisRepN,break1.thisTrialN,break1.thisN,break1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,break2.thisRepN,break2.thisTrialN,break2.thisN,break2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,break3.thisRepN,break3.thisTrialN,break3.thisN,break3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,intro_1.started,intro_1.stopped,intro_2.started,intro2_resp.started,intro2_resp.keys,intro2_resp.rt,Intro_3.started,intro3_resp.started,intro3_resp.keys,intro3_resp.rt,pracintro.started,pracintro_resp.started,pracintro_resp.keys,pracintro_resp.rt,image.started,early.started,RESP.started,late.started,pracfeedback.started,pracfeedback.stopped,text_4.started,text_4.stopped,text_5.started,baselinerecord.started,intro_5.started,intro5_resp.started,intro5_resp.keys,intro5_resp.rt,main_image_2.started,etRecord.started,main_image_2.stopped,fix.started,fix.stopped,main_early.started,ct_resp.started,main_late.started,ct_resp.keys,ct_resp.corr,ct_resp.rt,intro.started,intro2_resp_2.started,intro2_resp_2.keys,intro2_resp_2.rt,fengjing.started,text.started,fengjing.stopped,text.stopped,key_resp.started,text_2.started,text_3.started,key_resp.keys,key_resp.corr,key_resp.rt,intro_6.started,intro5_resp_2.started,intro5_resp_2.keys,intro5_resp_2.rt,intro_3.started,intro2_resp_3.started,intro2_resp_3.keys,intro2_resp_3.rt,intro_7.started,intro2_resp_5.started,intro2_resp_5.keys,intro2_resp_5.rt,intro_4.started,intro2_resp_4.started,intro2_resp_4.keys,intro2_resp_4.rt,intro_8.started,intro2_resp_6.started,intro2_resp_6.keys,intro2_resp_6.rt,theend.started,theend.stopped,participant,session,date,expName,psychopyVersion,frameRate,
47,Month,五月,二月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.6831948999316,1.0142648000037298,568.681882899953,568.7651523000095,569.5648396000033,569.6649178999942,569.6649178999942,569.6649178999942,left,1,1.3887439999962226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
42,Month,九月 ,六月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.094668500009,1.0106319999322295,572.0974823000142,572.1806924999692,572.9804379999405,573.0804850999266,573.0804850999266,573.0804850999266,right,1,1.4844337000977248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
32,Month,五月,八月,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",3,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.6102397999493,1.012151800096035,575.6129261000315,575.6963161999593,576.4960329999449,576.5959353999933,576.5959353999933,576.5959353999933,down,1,1.7141809000167996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
143,Week,星期日,星期五,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.3417717999546,1.0112369999988005,579.3450784999877,579.4283482999308,580.2281440999359,580.3282327000052,580.3282327000052,580.3282327000052,down,1,1.2374465999891981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
43,Month,五月,三月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.6048371000215,1.0107816000236198,582.6106559999753,582.6940317000262,583.4936117000179,583.5937681000214,583.5937681000214,583.5937681000214,right,1,1.8203625999158248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
43,Month,七月,三月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",4,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.4542981999693,0.9990247000241652,586.4593837999273,586.5427378999302,587.342373499996,587.442354299943,587.442354299943,587.442354299943,left,1,1.7714679999044165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
8,Month,八月,十二月,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",4,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.2545831999741,1.010643700021319,590.2580592000159,590.3414689999772,591.1411680999445,591.241189399967,591.241189399967,591.241189399967,left,1,1.004964099964127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
47,Month,九月 ,七月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.2804330999497,1.01323629997205,593.290569899953,593.3739082999527,594.173437200021,594.2734897999326,594.2734897999326,594.2734897999326,right,1,2.4516125000081956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
122,Week,星期五,星期日,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",2,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.7680343999527,1.0115601000143215,597.772533899988,597.8557288999436,598.655435099965,598.7553503999952,598.7553503999952,598.7553503999952,down,1,1.6827518999343738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
127,Week,星期四,星期三 ,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.4678059000289,1.0130989999743178,601.4711227000225,601.554495499935,602.3541085999459,602.4540316000348,602.4540316000348,602.4540316000348,right,1,1.0790449000196531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
15,Month,七月,十一月 ,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",4,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.5692758000223,1.011914400034584,604.5700857000193,604.6534094000235,605.4530932999915,605.5531523999525,605.5531523999525,605.5531523999525,right,1,2.78095150005538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
61,Month,七月,六月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.359591800021,1.0112869999138638,609.3685308999848,609.4517367000226,610.2516440999461,610.3517281999812,610.3517281999812,610.3517281999812,left,1,3.989376000012271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
149,Week,星期五,星期四,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.3777412000345,1.0113543000770733,615.3834882000228,615.4667217000388,616.2664665000048,616.3664873000234,616.3664873000234,616.3664873000234,up,1,1.5675696999533102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
3,Month,三月,五月,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",2,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.9811647000024,1.0120962000219151,618.9822830000194,619.0655536999693,619.8652543999488,619.9652317999862,619.9652317999862,619.9652317999862,left,1,3.6730998000130057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
38,Month,十月 ,六月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",4,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.6710373000242,1.0131469999905676,624.6805764000164,624.7635387999471,625.5633288000245,625.6634866000386,625.6634866000386,625.6634866000386,right,1,1.861426700023003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
118,Week,星期一,星期三 ,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",2,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.5621884999564,1.0115274999989197,628.5624160999432,628.6456446000375,629.4454449999612,629.5453961000312,629.5453961000312,629.5453961000312,down,1,1.6364096000324935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
30,Month,三月,六月,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",3,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.2181152999401,1.0153669000137597,632.2279161999468,632.3112739999779,633.110978199984,633.210831400007,633.210831400007,633.210831400007,down,1,2.4821523999562487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
64,Month,四月,一月,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.7161587999435,1.0143521000863984,636.7263888999587,636.8096780999331,637.6093681999482,637.7093534999294,637.7093534999294,637.7093534999294,up,1,1.2967545000137761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
106,Week,星期三 ,星期五,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",2,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.039285399951,1.0105780999874696,640.0420058999443,640.1252194999252,640.9249299999792,641.0249467999674,641.0249467999674,641.0249467999674,right,1,1.6119421999901533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
52,Month,十月 ,七月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.6623856000369,0.9991748000029474,643.6740738999797,643.7574007000076,644.557038799976,644.6571187999798,644.6571187999798,644.6571187999798,left,1,3.0693873999407515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
136,Week,星期六,星期五,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.7662101000315,0.9990044001024216,649.772033700021,649.8554418999702,650.6552157999249,650.7551042999839,650.7551042999839,650.7551042999839,left,1,2.059121900005266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
46,Month,三月,二月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.8491622000001,1.0119290999136865,653.8542125000386,653.9373476000037,654.7372653000057,654.8369882999687,654.8369882999687,654.8369882999687,right,1,1.7127340999431908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
69,Month,十一月 ,九月 ,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.5745647000149,1.0152935000369325,657.5861676000059,657.6694873999804,658.4692759999307,658.5691478999797,658.5691478999797,658.5691478999797,down,1,1.2130394999403507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
52,Month,八月,四月,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",4,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.8083730000071,1.0146095999516547,660.8185592000373,660.9017864000052,661.7014729999937,661.8014401999535,661.8014401999535,661.8014401999535,down,1,2.380965600023046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
11,Month,一月,三月,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",2,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.214798299945,1.010879300069064,665.2170475999592,665.3004222000018,666.1001663999632,666.2001350999344,666.2001350999344,666.2001350999344,right,1,1.1902749000582844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
50,Month,六月,二月,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",4,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.4400018999586,1.0133889999706298,668.4491698000347,668.515914299991,669.3155583000043,669.4155644000275,669.4155644000275,669.4155644000275,down,1,1.214898300007917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
105,Week,星期二,星期五,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",3,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.6656127999304,1.0129103999352083,671.6647683000192,671.7481411999324,672.5478372999933,672.6478676999686,672.6478676999686,672.6478676999686,right,1,1.7173995999619365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
33,Month,十一月 ,十二月,,Vert,early,up,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",1,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.409338700003,1.0142587999580428,676.4132196999853,676.4965344000375,677.2963387999916,677.3962862000335,677.3962862000335,677.3962862000335,up,1,1.5607319999253377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
47,Month,十一月 ,七月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",4,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.9857380000176,1.0155743999639526,679.9955891999416,680.0788913000142,680.8784939999459,680.9783992000157,680.9783992000157,680.9783992000157,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
55,Month,七月,五月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,30,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.0033522000303,1.013165400014259,687.009851199924,687.0763880999293,687.8761963000288,687.9762654999504,687.9762654999504,687.9762654999504,left,1,0.9492908000247553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
58,Month,十月 ,八月,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,31,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.9539753999561,1.013003500062041,689.9587738999398,690.0421109999297,690.8417901999783,690.941800700035,690.941800700035,690.941800700035,left,1,1.128767199930735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
57,Month,五月,一月,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",4,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.1008446000051,1.011324799968861,693.1076902999775,693.1912262999685,693.9909236000385,694.0910482000327,694.0910482000327,694.0910482000327,up,1,0.9230240999022499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
31,Month,七月,十一月 ,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",4,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.0529990999494,1.0098079999443144,696.0568061999511,696.1403773999773,696.9399717999622,697.0399936999893,697.0399936999893,697.0399936999893,down,1,1.1257037000032142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
119,Week,星期二,星期四,,Vert,late,down,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",2,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.199036499951,1.0115191000513732,699.2059361999854,699.2890696999384,700.0888040999416,700.1888874999713,700.1888874999713,700.1888874999713,down,1,1.0255844000494108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
76,Month,十一月 ,十月 ,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.251666199998,1.0157516000326723,702.2547752999235,702.3380780000007,703.1376871999819,703.2378874999704,703.2378874999704,703.2378874999704,down,1,1.0078431000001729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
79,Month,十一月 ,九月 ,,Vert,late,up,image/Chi_late.png,"[0, 0.4]","[0, -0.4]",2,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,36,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.2781188000226,1.0154496000614017,705.2870912000071,705.3702590999892,706.1700516999699,706.270177999977,706.270177999977,706.270177999977,up,1,1.680194400018081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
107,Week,星期四,星期日,,Hori,late,right,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",3,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,37,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.9782122999895,1.0114527998957783,708.9856086999644,709.0692673999583,709.8689396999544,709.9691113999579,709.9691113999579,709.9691113999579,right,1,1.2051626000320539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
50,Month,七月,六月,,Hori,early,right,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,38,38,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.2102110999404,1.0149440999375656,713.2177985999733,713.3013025999535,714.1007469999604,714.2009433000349,714.2009433000349,714.2009433000349,left,0,1.1484448000555858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
32,Month,十月 ,十一月 ,,Vert,early,up,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",1,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,39,39,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.3809386999346,1.0156002000439912,716.3834708000068,716.4668898000382,717.2666529000271,717.3665924000088,717.3665924000088,717.3665924000088,up,1,2.703040999942459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
9,Month,九月 ,十月 ,,Hori,early,left,image/Chi_early.png,"[-0.4, 0]","[0.4, 0]",1,congruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40,40,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.1035450999625,1.0153032999951392,722.1149148999248,722.198192999931,722.9980301000178,723.0981339999707,723.0981339999707,723.0981339999707,left,1,2.4190475000068545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
133,Week,星期五,星期二,,Hori,late,left,image/Chi_late.png,"[-0.4, 0]","[0.4, 0]",3,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,41,41,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.5606512000086,1.0119725000113249,726.5634838999249,726.6468743999721,727.4464885999914,727.5463878000155,727.5463878000155,727.5463878000155,left,1,1.5874908999539912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
51,Month,七月,三月,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",4,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,42,42,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.183241999941,1.011004799976945,730.1956415999448,730.2621375999879,731.0620097999927,731.1618925000075,731.1618925000075,731.1618925000075,up,0,0.6909671999746934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
68,Month,三月,二月,,Vert,early,down,image/Chi_early.png,"[0, 0.4]","[0, -0.4]",1,incongruent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,43,43,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.8857044000179,1.0132677000947297,732.8946235999465,732.9780189000303,733.7777862999355,733.8778110999847,733.8778110999847,733.8778110999847,down,1,1.126949799945578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2023-11-22_16h21.12.612,ETproject_Chi_2023.1.1,2023.1.1,60.07359014880508,
